Team,Player,Allstars,College,Play_Yrs,Games,Year,Pick,Player_ID,Season_ID,Conference,League_ID,Games_Played,Minutes,Points,O_Rebounds,D_Rebounds,Rebounds,Assists,Steals,Blocks,Turnovers,Personal_Fouls,FG_Attempted,FG_Made,FT_Attempted,FT_Made,Three_Attempted,Three_Made
WSB,Charles Davis,False,Vanderbilt University,8,415,1981,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,Ray Blume,False,Oregon State University,1,49,1981,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,Al Leslie,False,Bucknell University,0,0,1981,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Clyde Bradshaw,False,DePaul University,0,0,1981,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Harvey Knuckles,False,University of Toledo,0,0,1981,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYK,Greg Cook,False,Louisiana State University,0,0,1981,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSB,Claude Gregory,False,University of Wisconsin,2,25,1981,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Elvis Rolle,False,Florida State University,0,0,1981,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAL,Elston Turner,False,University of Mississippi,8,505,1981,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSB,Steve Lingenfelter,False,South Dakota State University,2,10,1981,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOU,Ed Turner,False,Texas A&M University-Kingsville,0,0,1981,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,Vernon Smith,False,Texas A&M University,0,0,1981,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAL,Art Housey,False,University of Kansas,0,0,1981,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSB,Mike Ferrara,False,Colgate University,0,0,1981,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJN,David Burns,False,Saint Louis University,1,9,1981,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POR,Derek Holcomb,False,University of Illinois at Urbana-Champaign,0,0,1981,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Zam Fredrick,False,University of South Carolina,0,0,1981,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Rudy Macklin,False,Louisiana State University,3,160,1981,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,Mark Radford,False,Oregon State University,2,97,1981,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLE,Mickey Dillard,False,Florida State University,1,33,1981,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSW,Carlton Neverson,False,University of Pittsburgh,0,0,1981,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYK,Frank Brickowski,False,Pennsylvania State University,12,731,1981,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCK,Curtis Berry,False,University of Missouri,0,0,1981,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLE,Russell Bowers,False,American University,0,0,1981,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,Purvis Miller,False,University of Southern California,0,0,1981,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POR,Petur Gudmundsson,False,University of Washington,4,150,1981,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Sam Clancy,False,University of Pittsburgh,0,0,1981,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,Sam Clancy,False,University of Southern California,0,0,2002,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYK,Wayne McKoy,False,St. John's University,0,0,1981,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAS,Tom Baker,False,Eastern Kentucky University,0,0,1981,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Ron Cornelius,False,University of the Pacific,0,0,1981,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Craig Dykema,False,"California State University, Long Beach",1,32,1981,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Mark Smith,False,University of Illinois at Urbana-Champaign,0,0,1981,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,Ernest Graham,False,University of Maryland,0,0,1981,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAL,Eddie Moss,False,Syracuse University,0,0,1981,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,John May,False,University of South Alabama,0,0,1981,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJN,Edmund Sherod,False,Virginia Commonwealth University,0,0,1981,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTA,George Torres,False,Southern Nazarene University,0,0,1981,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLE,Ethan Martin,False,Louisiana State University,0,0,1981,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Kevin Figaro,False,University of Louisiana at Lafayette,0,0,1981,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSW,Lewis Lloyd,False,Drake University,7,388,1981,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDC,Lee Raker,False,University of Virginia,0,0,1981,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCK,Kenny Dennard,False,Duke University,3,95,1981,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSW,Terry Adolph,False,West Texas A&M University,0,0,1981,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOU,Larry Spriggs,False,Howard University,5,169,1981,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCK,B. B. Davis,False,Lamar University,0,0,1981,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,Rolando Frazier,False,Briar Cliff University,0,0,1981,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Oliver Lee,False,Marquette University,0,0,1981,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POR,Pete Verhoeven,False,"California State University, Fresno",6,282,1981,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYK,Alex Bradley,False,Villanova University,1,39,1981,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAS,Earl Belcher,False,St. Bonaventure University,0,0,1981,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Kevin McKenna,False,Creighton University,6,243,1981,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,Don Koonce,False,University of North Carolina at Charlotte,0,0,1981,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Kris Anderson,False,Florida State University,0,0,1981,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,Stanley Williams,False,La Salle University,0,0,1981,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,Rynn Wright,False,Texas A&M University,0,0,1981,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAL,Pete Budko,False,University of North Carolina,0,0,1981,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,George DeVone,False,University of North Carolina at Charlotte,0,0,1981,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJN,Joe Cooper,False,University of Colorado,3,24,1981,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLE,Ken Page,False,University of New Mexico,0,0,1981,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTA,Mike Clark,False,University of Oregon,0,0,1981,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Steve Krafscisin,False,University of Iowa,0,0,1981,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,Andra Griffin,False,University of Washington,0,0,1981,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDC,Dennis Isbell,False,University of Memphis,0,0,1981,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,Willie Sims,False,Louisiana State University,0,0,1981,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSW,Hank McDowell,False,University of Memphis,6,206,1981,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSB,Garry Witts,False,College of the Holy Cross,1,46,1981,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCK,U. S. Reed,False,University of Arkansas,0,0,1981,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOU,Hasan Houston,False,Bradley University,0,0,1981,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,George Peterson,False,New Jersey City University,0,0,1981,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POR,Herb Andrew,False,University of South Alabama,0,0,1981,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Johnny Nash,False,Arizona State University,0,0,1981,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYK,Jim Wright,False,University of Rhode Island,0,0,1981,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAS,Mike Rhodes,False,Vanderbilt University,0,0,1981,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Craig Watts,False,North Carolina State University,0,0,1981,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Paul Heuerman,False,University of Michigan,0,0,1981,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Kelvin Troy,False,Rutgers University,0,0,1981,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,Steve Craig,False,Brigham Young University,0,0,1981,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,Glen Grunwald,False,Indiana University,0,0,1981,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAL,Karl Bakowski,False,University of Utah,0,0,1981,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,Vince Brookins,False,University of Iowa,0,0,1981,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJN,Kevin Lynam,False,La Salle University,0,0,1981,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTA,Kevin Sprewer,False,Loyola University of Chicago,0,0,1981,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLE,Aaron Strayhorn,False,University of Hawaii,0,0,1981,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Darryl Warwick,False,Hampton University,0,0,1981,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,Earl Banks,False,Auburn University,0,0,1981,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDC,Mike Pepper,False,University of North Carolina,0,0,1981,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,Alonzo Weatherley,False,University of Denver,0,0,1981,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSW,Carter Scott,False,Ohio State University,0,0,1981,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOU,Fred Cowan,False,University of Kentucky,0,0,1981,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCK,Brian Walker,False,Purdue University,0,0,1981,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,Robert Fronk,False,University of Washington,0,0,1981,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Roger Burkman,False,University of Louisville,1,6,1981,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POR,Roshern Arnie,False,University of Texas at El Paso,0,0,1981,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYK,John Blair,False,Monmouth University,0,0,1981,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAS,Norman Shavers,False,Jackson State University,0,0,1981,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Kevin Singleton,False,University of California,0,0,1981,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Jo Jo Hunter,False,University of Colorado,0,0,1981,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,Steve Waite,False,University of Iowa,0,0,1981,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,Michael Thomas,False,North Park University,0,0,1981,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,Greg Nance,False,West Virginia University,0,0,1981,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJN,Rod Robertson,False,Northwestern University,0,0,1981,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLE,Andre Smith,False,University of Nebraska,0,0,1981,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Kevin Vesey,False,Iona College,0,0,1981,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEA,Tom Sienkiewicz,False,Villanova University,0,0,1981,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDC,Randy Johnson,False,University of Southern Colorado,0,0,1981,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,Greg Manning,False,University of Maryland,0,0,1981,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSW,Robby Dosty,False,University of Arizona,0,0,1981,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSB,Randy Martel,False,Houston Baptist University,0,0,1981,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCK,Clinton Wheeler,False,William Paterson University,2,87,1981,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOU,Joe Faine,False,Bowling Green State University,0,0,1981,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,Larry McKinney,False,Boise State University,0,0,1981,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POR,Julius Wayne,False,University of Texas at El Paso,0,0,1981,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Scott Williams,False,University of South Alabama,0,0,1981,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYK,Terry Cramer,False,Ripon College,0,0,1981,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAS,Mark Minderman,False,Northern Michigan University,0,0,1981,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Larry Petty,False,University of Wisconsin,0,0,1981,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,David Williams,False,Southern University and A&M College,0,0,1981,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Lewis Latimore,False,University of Virginia,0,0,1981,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,Tom Seaman,False,College of the Holy Cross,0,0,1981,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAL,David Kennedy,False,University of Cincinnati,0,0,1981,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,Joe Schoen,False,Saint Francis University,0,0,1981,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJN,Ken Webb,False,Fairleigh Dickinson University,0,0,1981,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTA,Bobby Cattage,False,Auburn University,2,78,1981,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLE,Glen Marcus,False,University of Alabama at Birmingham,0,0,1981,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Gilbert Salinas,False,University of Notre Dame,0,0,1981,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDC,Todd Haynes,False,Davidson College,0,0,1981,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,Curtis Redding,False,St. John's University,0,0,1981,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSB,Mike Howard,False,Wofford College,0,0,1981,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSW,Yasutaka Okayama,False,0,0,0,1981,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOU,Stanley Brewer,False,State University of West Georgia,0,0,1981,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCK,Randy Smithson,False,Wichita State University,0,0,1981,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,Len Hatzenbeller,False,Drexel University,0,0,1981,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Ben Mitchell,False,University of Alabama at Huntsville,0,0,1981,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYK,Brian O'Connor,False,Thomas More College,0,0,1981,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAS,Bob Bartholomew,False,University of San Diego,0,0,1981,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,Jay Triano,False,Simon Fraser University,0,0,1981,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Steve Risley,False,Indiana University,0,0,1981,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Mike Brkovich,False,Michigan State University,0,0,1981,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,George Morrow,False,Creighton University,0,0,1981,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,Frank Gilroy,False,St. John's University,0,0,1981,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAL,John Hollinden,False,University of Southern Indiana,0,0,1981,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,Eddie Baker,False,Alcorn State University,0,0,1981,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJN,Rudy Williams,False,Providence College,0,0,1981,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLE,Paul Roba,False,Cleveland State University,0,0,1981,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTA,Ken Ollie,False,University of Wyoming,0,0,1981,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Howard Thompkins,False,Wagner College,0,0,1981,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDC,Art Jones,False,North Carolina State University,0,0,1981,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,Andrew Burton,False,Austin Peay State University,0,0,1981,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSW,Doug Murrey,False,San Jose State University,0,0,1981,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSB,Eddie Brown,False,Valdosta State University,0,0,1981,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCK,Mike Perry,False,University of Richmond,0,0,1981,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,Scott Whitley,False,College of William & Mary,0,0,1981,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POR,Sid Williams,False,San Jose State University,0,0,1981,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Terry Martin,False,Lambath University,0,0,1981,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Terry Martin,False,University of Louisiana at Monroe,0,0,1984,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYK,Marty Headd,False,Syracuse University,0,0,1981,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAS,Leonel Marquetti,False,Hampton University,0,0,1981,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Brian Johnson,False,University of Colorado,0,0,1981,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Chip Rucker,False,Northeastern University,0,0,1981,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,Ron Wister,False,Temple University,0,0,1981,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,Greg McCray,False,Virginia Commonwealth University,0,0,1981,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAL,Scott Bosanko,False,Northern State University,0,0,1981,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,Melvin Maxwell,False,Western Michigan University,0,0,1981,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJN,Vic Sison,False,"University of California, Los Angeles",0,0,1981,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTA,Joe Merten,False,University of Wisconsin-Eau Claire,0,0,1981,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLE,Greg Boone,False,Augsburg College,0,0,1981,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATL,Mike Frazier,False,Georgetown University,0,0,1981,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDC,Tony Gwynn,False,San Diego State University,0,0,1981,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEN,Derrick Rowland,False,State University of New York at Potsdam,1,2,1981,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSB,Ralton Way,False,Houston Baptist University,0,0,1981,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSW,Barry Brooks,False,University of Southern California,0,0,1981,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCK,Mark Wilson,False,Fort Hays State University,0,0,1981,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,Rodney Benson,False,Wright State University,0,0,1981,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Kenny Easley,False,"University of California, Los Angeles",0,0,1981,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POR,Steve Cochran,False,Lewis and Clark College,0,0,1981,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYK,Kevin Rogers,False,Saint Peter's College,0,0,1981,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAS,Alvin Brooks,False,Lamar University,0,0,1981,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO,Felton Sealey,False,University of Oregon,0,0,1981,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIL,Artie Green,False,Marquette University,0,0,1981,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOS,Ken Matthews,False,North Carolina State University,0,0,1981,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,Pete Mullenberg,False,University of Delaware,0,0,1981,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAL,James Worthy,True,University of North Carolina,12,926,1982,1,worthja01,1991,West,NBA,1,14,9,0,0,4,1,0,0,0,0,7,4,1,1,0,0
LAL,James Worthy,True,University of North Carolina,12,926,1982,1,worthja01,1990,West,NBA,1,21,9,0,0,2,0,0,0,0,0,11,3,4,3,0,0
LAL,James Worthy,True,University of North Carolina,12,926,1982,1,worthja01,1989,West,NBA,1,19,2,0,0,4,0,0,0,0,0,11,1,0,0,0,0
LAL,James Worthy,True,University of North Carolina,12,926,1982,1,worthja01,1988,West,NBA,1,18,8,0,0,2,2,0,0,0,0,7,4,0,0,0,0
LAL,James Worthy,True,University of North Carolina,12,926,1982,1,worthja01,1987,West,NBA,1,13,4,0,0,3,1,0,0,0,0,8,2,1,0,0,0
LAL,James Worthy,True,University of North Carolina,12,926,1982,1,worthja01,1986,West,NBA,1,29,22,0,0,8,3,0,0,0,0,14,10,2,2,0,0
LAL,James Worthy,True,University of North Carolina,12,926,1982,1,worthja01,1985,West,NBA,1,28,20,0,0,3,2,0,0,0,0,19,10,0,0,0,0
